"production_family","wk","fecha","fa_pn","pn_componente","wo","quantity","cod_defecto","label","linea","turno","cluster"
"Final ","Week 02","1/11/2020","72202469","97000403",2048269,1,"PKG119",1,"Line 16 (Echo)","T 1",2
"Final ","Week 02","1/11/2020","72202469","97000403",2048269,8,"",0,"Line 16 (Echo)","T 1",2
"Final ","Week 02","1/11/2020","72202469","97000926",2048269,8,"",0,"Line 16 (Echo)","T 1",2
"Final ","Week 02","1/11/2020","72202469","90505021",2048269,1,"ECHX43",1,"Line 16 (Echo)","T 1",2
"Final ","Week 02","1/11/2020","72202469","90503573",2048269,1,"ECHX04",1,"Line 16 (Echo)","T 1",2
"Final ","Week 02","1/11/2020","90508164","81012180",2048752,122,"ECHX56",1,"Suture Cutler","T 2",1
"Final ","Week 02","1/11/2020","90508164","81012180",2048752,48,"ECHX61",0,"Suture Cutler","T 1",2
"Final ","Week 02","1/11/2020","90508164","81012180",2048752,66,"ECHX63",1,"Suture Cutler","T 1",2
"Final ","Week 02","1/11/2020","90508164","81012180",2048752,206,"ECHX60",1,"Suture Cutler","T 1",2
"Final ","Week 02","1/11/2020","72203722","90504719",2048420,120,"ECHX39",1,"Line 15","T 2",1
"Final ","Week 02","1/11/2020","72203722","97000926",2048420,3,"PKG119",0,"Line 15","T 2",1
"Final ","Week 02","1/11/2020","72203722","97000403",2048420,1,"PKG119",0,"Line 15","T 2",1
"Final ","Week 02","1/11/2020","72203722","90503565",2048420,1,"ECHX06",0,"Line 15","T 1",2
"Final ","Week 02","1/11/2020","72203722","90504682",2048420,1,"ECHX06",0,"Line 15","T 1",2
"Final ","Week 02","1/11/2020","72203842","97000923",2048431,2,"PKG119",1,"Suture Cutler","T 2",1
"Final ","Week 02","1/11/2020","72203842","97000923",2048431,8,"",0,"Suture Cutler","T 2",1
"Final ","Week 02","1/11/2020","72201491","97000921",2048161,16,"",0,"Line 15","T 1",2
"Final ","Week 02","1/11/2020","72201491","601005",2048161,16,"",0,"Line 15","T 1",2
"Final ","Week 02","1/11/2020","72201491","8104704",2048161,2,"",0,"Line 15","T 1",2
"Final ","Week 02","1/11/2020","72201491","40056408",2048161,1,"ECHX06",0,"Line 15","T 1",2
"Final ","Week 02","1/11/2020","72201491","",2048161,1,"ECHX06",0,"Line 15","T 1",2
"Final ","Week 02","1/11/2020","72201491","85000005",2048161,2,"",0,"Line 15","T 1",2
"Final ","Week 02","1/11/2020","72202595","85000005",2048281,10,"",0,"Line 8","T 2",1
"Final ","Week 02","1/11/2020","72202595","97000923",2048281,1,"ech31",1,"Line 8","T 2",1
"Final ","Week 02","1/11/2020","72202595","97000923",2048281,16,"",0,"Line 8","T 2",1
"Final ","Week 02","1/11/2020","72203705","905009102",2048390,33,"ECH07",1,"Line 8","T 2",1
"Final ","Week 02","1/11/2020","72202595","90503767",2048280,4,"ECH01",1,"Line 8","T 2",1
"Final ","Week 02","1/11/2020","72202595","90504027",2048280,4,"",0,"Line 8","T 2",1
"Final ","Week 02","1/11/2020","72202595","90500898",2048280,4,"",0,"Line 8","T 2",1
"Final ","Week 02","1/11/2020","72202595","905009102",2048280,4,"",0,"Line 8","T 2",1
"Final ","Week 02","1/11/2020","72202595","90500904",2048280,4,"",0,"Line 8","T 2",1
"Final ","Week 02","1/11/2020","72202595","97000736",2048280,1,"ECH19",0,"Line 8","T 2",1
"Final ","Week 02","1/11/2020","72202595","90502933",2048280,1,"ECH07",0,"Line 8","T 2",1
"Final ","Week 02","1/11/2020","72202595","90502931",2048280,1,"ECH07",0,"Line 8","T 2",1
"Final ","Week 02","1/11/2020","72202595","90503759",2048280,1,"ECH07",0,"Line 8","T 2",1
"Final ","Week 02","1/11/2020","72202595","97000923",2048280,16,"",0,"Line 8","T 2",1
"Final ","Week 02","1/11/2020","72202595","97000923",2048280,1,"ECH31",1,"Line 8","T 2",1
"Final ","Week 02","1/11/2020","72202468","97000373",2048231,2,"ECHX10",1,"Line 16 (Echo)","T 2",1
"Final ","Week 02","1/11/2020","72202468","97000926",2048231,3,"PKG119",1,"Line 16 (Echo)","T 2",1
"Final ","Week 02","1/11/2020","72202468","97000403",2048231,3,"PKG119",1,"Line 16 (Echo)","T 2",1
"Final ","Week 02","1/11/2020","72202468","90504719",2048231,180,"ECHX39",1,"Line 16 (Echo)","T 2",1
"Final ","Week 02","1/11/2020","72202468","90503573",2048231,1,"ECHX04",1,"Line 16 (Echo)","T 2",1
"Final ","Week 02","1/11/2020","72202468","90504467",2048231,2,"",0,"Line 16 (Echo)","T 2",1
"Final ","Week 02","1/11/2020","72202468","90504682",2048231,3,"ECHX04",1,"Line 16 (Echo)","T 2",1
"Final ","Week 02","1/11/2020","90504662","90504224",2048731,26,"ECHX60",1,"Suture Cutler","T 1",2
"Final ","Week 02","1/11/2020","90504662","90504224",2048732,29,"ECHX60",1,"Suture Cutler","T 1",2
"Final ","Week 03","1/13/2020","72201995","97000918",2048188,4,"",0,"Line 8","T 1",2
"Final ","Week 03","1/13/2020","72201995","9050089703",2048188,2,"ECH07",0,"Line 8","T 1",2
"Final ","Week 03","1/13/2020","72201995","90502931",2048188,1,"ECH07",0,"Line 8","T 1",2
"Final ","Week 03","1/13/2020","72202901","85000005",2048349,8,"",0,"Line 8","T 1",2
"Final ","Week 03","1/13/2020","72202901","90509512",2048349,21,"ECH14",1,"Line 8","T 1",2
"Final ","Week 03","1/13/2020","72202901","90504246",2048349,1,"ECH15",0,"Line 8","T 1",2
"Final ","Week 03","1/13/2020","72202901","97000923",2048349,10,"ECH31",1,"Line 8","T 1",2
"Final ","Week 03","1/13/2020","72202901","97000923",2048349,16,"",0,"Line 8","T 1",2
"Final ","Week 03","1/13/2020","10650","601014",2048007,8,"",0,"Line 8","T 1",2
"Final ","Week 03","1/13/2020","10650","601014",2048007,23,"ECH31",1,"Line 8","T 1",2
"Final ","Week 03","1/13/2020","10650","601229",2048007,7,"",0,"Line 8","T 1",2
"Final ","Week 03","1/13/2020","10650","347245",2048007,1,"ECH07",1,"Line 8","T 1",2
"Final ","Week 03","1/13/2020","10600","601014",2048005,16,"",0,"Line 8","T 1",2
"Final ","Week 03","1/13/2020","10600","601014",2048005,2,"ECH31",1,"Line 8","T 1",2
"Final ","Week 03","1/13/2020","10600","601229",2048005,12,"",0,"Line 8","T 2",1
"Final ","Week 03","1/13/2020","10600","601229",2048005,511,"ECH02",0,"Line 8","T 2",1
"Final ","Week 03","1/13/2020","72202901","97000923",2048349,8,"",0,"Line 8","T 2",1
"Final ","Week 03","1/13/2020","72202901","90504115",2048349,4,"",0,"Line 8","T 2",1
"Final ","Week 03","1/13/2020","72202901","90504925",2048349,4,"ECH31",0,"Line 8","T 2",1
"Final ","Week 03","1/13/2020","72202901","97000923",2048349,8,"",0,"Line 8","T 2",1
"Final ","Week 03","1/13/2020","72202901","97000923",2048349,1,"ECH30",1,"Line 8","T 2",1
"Final ","Week 03","1/13/2020","72201995","601229",2048188,9,"",0,"Line 8","T 2",1
"Final ","Week 03","1/13/2020","72201995","97000918",2048188,4,"",0,"Line 8","T 2",1
"Final ","Week 03","1/13/2020","72203854","85000005",2048437,2,"",0,"Line 8","T 2",1
"Final ","Week 03","1/13/2020","72203854","97000923",2048437,16,"",0,"Line 8","T 2",1
"Final ","Week 03","1/13/2020","72201491","97000921",2048162,3,"pkg119",1,"Line 15","T 2",1
"Final ","Week 03","1/13/2020","72201491","601005",2048162,7,"pkg119",1,"Line 15","T 2",1
"Final ","Week 03","1/13/2020","72201491","85000005",2048162,2,"",0,"Line 15","T 2",1
"Final ","Week 03","1/13/2020","72201491","8104704",2048162,1,"",0,"Line 15","T 2",1
"Final ","Week 03","1/13/2020","72201491","90501812",2048162,2,"",0,"Line 15","T 2",1
"Final ","Week 03","1/13/2020","72201491","8106343",2048162,1,"ECHX02",0,"Line 15","T 2",1
"Final ","Week 03","1/13/2020","72201491","8104078",2048162,1,"",0,"Line 15","T 2",1
"Final ","Week 03","1/13/2020","72201491","8104704",2048162,1,"",0,"Line 15","T 2",1
"Final ","Week 03","1/13/2020","72201491","90502932",2048162,1,"",0,"Line 15","T 2",1
"Final ","Week 03","1/13/2020","72202468","90504719",2048235,140,"ECHX39",1,"Line 16 (Echo)","T 1",2
"Final ","Week 03","1/13/2020","72202468","90508164",2048235,2,"ECHX40",1,"Line 16 (Echo)","T 1",2
"Final ","Week 03","1/13/2020","72202468","90503567",2048235,2,"",0,"Line 16 (Echo)","T 1",2
"Final ","Week 03","1/13/2020","72202468","90503566",2048235,2,"",0,"Line 16 (Echo)","T 1",2
"Final ","Week 03","1/13/2020","72202468","97000403",2048235,1,"pkg119",1,"Line 16 (Echo)","T 1",2
"Final ","Week 03","1/13/2020","72202468","97000373",2048235,1,"ECHX10",1,"Line 16 (Echo)","T 1",2
"Final ","Week 03","1/13/2020","72201995","90501742",2048190,5,"ECH20",1,"Line 8","T 2",1
"Final ","Week 03","1/13/2020","72201995","905009102",2048190,5,"",0,"Line 8","T 2",1
"Final ","Week 03","1/13/2020","72201995","97000918",2048190,4,"",0,"Line 8","T 2",1
